"","Name","open","date"
"35131","ALL",49.15,"2013-05-28"
"35132","ALL",48.25,"2013-05-29"
"35133","ALL",48.69,"2013-05-30"
"35134","ALL",48.66,"2013-05-31"
"35135","ALL",48.24,"2013-06-03"
"35136","ALL",47.39,"2013-06-04"
"35137","ALL",46.45,"2013-06-05"
"35138","ALL",45.84,"2013-06-06"
"35139","ALL",46.81,"2013-06-07"
"35140","ALL",47.51,"2013-06-10"
"35141","ALL",46.96,"2013-06-11"
"35142","ALL",47.51,"2013-06-12"
"35143","ALL",46.97,"2013-06-13"
"35144","ALL",47.42,"2013-06-14"
"35145","ALL",47.09,"2013-06-17"
"35146","ALL",47.64,"2013-06-18"
"35147","ALL",47.61,"2013-06-19"
"35148","ALL",46.74,"2013-06-20"
"35149","ALL",46.95,"2013-06-21"
"35150","ALL",46.68,"2013-06-24"
"35151","ALL",46.87,"2013-06-25"
"35152","ALL",47.11,"2013-06-26"
"35153","ALL",48.06,"2013-06-27"
"35154","ALL",48.3,"2013-06-28"
"35155","ALL",48.3,"2013-07-01"
"35156","ALL",48.68,"2013-07-02"
"35157","ALL",48.3,"2013-07-03"
"35158","ALL",48.71,"2013-07-05"
"35159","ALL",49.32,"2013-07-08"
"35160","ALL",50.31,"2013-07-09"
"35161","ALL",50.54,"2013-07-10"
"35162","ALL",50.76,"2013-07-11"
"35163","ALL",50.43,"2013-07-12"
"35164","ALL",51.21,"2013-07-15"
"35165","ALL",51.19,"2013-07-16"
"35166","ALL",51.2,"2013-07-17"
"35167","ALL",51.31,"2013-07-18"
"35168","ALL",52.09,"2013-07-19"
"35169","ALL",52.08,"2013-07-22"
"35170","ALL",52.36,"2013-07-23"
"35171","ALL",52.14,"2013-07-24"
"35172","ALL",51.13,"2013-07-25"
"35173","ALL",50.99,"2013-07-26"
"35174","ALL",51.57,"2013-07-29"
"35175","ALL",51.5,"2013-07-30"
"35176","ALL",50.83,"2013-07-31"
"35177","ALL",51.93,"2013-08-01"
"35178","ALL",52.09,"2013-08-02"
"35179","ALL",51.83,"2013-08-05"
"35180","ALL",51.2,"2013-08-06"
"35181","ALL",50.5,"2013-08-07"
"35182","ALL",50.41,"2013-08-08"
"35183","ALL",50.38,"2013-08-09"
"35184","ALL",50.38,"2013-08-12"
"35185","ALL",50.29,"2013-08-13"
"35186","ALL",50.71,"2013-08-14"
"35187","ALL",49.67,"2013-08-15"
"35188","ALL",49.16,"2013-08-16"
"35189","ALL",49.28,"2013-08-19"
"35190","ALL",48.99,"2013-08-20"
"35191","ALL",48.86,"2013-08-21"
"35192","ALL",48.81,"2013-08-22"
"35193","ALL",49.31,"2013-08-23"
"35194","ALL",49.18,"2013-08-26"
"35195","ALL",48.28,"2013-08-27"
"35196","ALL",47.54,"2013-08-28"
"35197","ALL",47.74,"2013-08-29"
"35198","ALL",48.16,"2013-08-30"
"35199","ALL",48.92,"2013-09-03"
"35200","ALL",48.42,"2013-09-04"
"35201","ALL",48.29,"2013-09-05"
"35202","ALL",48.64,"2013-09-06"
"35203","ALL",48.45,"2013-09-09"
"35204","ALL",49.57,"2013-09-10"
"35205","ALL",49.39,"2013-09-11"
"35206","ALL",50.6,"2013-09-12"
"35207","ALL",50.45,"2013-09-13"
"35208","ALL",50.46,"2013-09-16"
"35209","ALL",50.78,"2013-09-17"
"35210","ALL",51.22,"2013-09-18"
"35211","ALL",52,"2013-09-19"
"35212","ALL",52.82,"2013-09-20"
"35213","ALL",51.78,"2013-09-23"
"35214","ALL",52.05,"2013-09-24"
"35215","ALL",51.76,"2013-09-25"
"35216","ALL",51.53,"2013-09-26"
"35217","ALL",51.23,"2013-09-27"
"35218","ALL",50.77,"2013-09-30"
"35219","ALL",50.67,"2013-10-01"
"35220","ALL",51.13,"2013-10-02"
"35221","ALL",50.84,"2013-10-03"
"35222","ALL",50.92,"2013-10-04"
"35223","ALL",51.86,"2013-10-07"
"35224","ALL",51.45,"2013-10-08"
"35225","ALL",50.61,"2013-10-09"
"35226","ALL",51.55,"2013-10-10"
"35227","ALL",51.93,"2013-10-11"
"35228","ALL",52.3,"2013-10-14"
"35229","ALL",52.53,"2013-10-15"
"35230","ALL",52.76,"2013-10-16"
"35231","ALL",53.39,"2013-10-17"
"35232","ALL",54.1,"2013-10-18"
"35233","ALL",53.97,"2013-10-21"
"35234","ALL",54.1,"2013-10-22"
"35235","ALL",53.62,"2013-10-23"
"35236","ALL",53.16,"2013-10-24"
"35237","ALL",53.54,"2013-10-25"
"35238","ALL",53.26,"2013-10-28"
"35239","ALL",53.52,"2013-10-29"
"35240","ALL",53.28,"2013-10-30"
"35241","ALL",52.43,"2013-10-31"
"35242","ALL",53.31,"2013-11-01"
"35243","ALL",53.5,"2013-11-04"
"35244","ALL",53.06,"2013-11-05"
"35245","ALL",53.22,"2013-11-06"
"35246","ALL",53.68,"2013-11-07"
"35247","ALL",52.98,"2013-11-08"
"35248","ALL",54.07,"2013-11-11"
"35249","ALL",53.93,"2013-11-12"
"35250","ALL",53.18,"2013-11-13"
"35251","ALL",54,"2013-11-14"
"35252","ALL",54.34,"2013-11-15"
"35253","ALL",54.7,"2013-11-18"
"35254","ALL",54.21,"2013-11-19"
"35255","ALL",54.07,"2013-11-20"
"35256","ALL",53.88,"2013-11-21"
"35257","ALL",54.34,"2013-11-22"
"35258","ALL",54.75,"2013-11-25"
"35259","ALL",54.43,"2013-11-26"
"35260","ALL",54.55,"2013-11-27"
"35261","ALL",54.61,"2013-11-29"
"35262","ALL",54.28,"2013-12-02"
"35263","ALL",53.66,"2013-12-03"
"35264","ALL",53.29,"2013-12-04"
"35265","ALL",53.46,"2013-12-05"
"35266","ALL",53.98,"2013-12-06"
"35267","ALL",54.05,"2013-12-09"
"35268","ALL",53.91,"2013-12-10"
"35269","ALL",53.78,"2013-12-11"
"35270","ALL",52.96,"2013-12-12"
"35271","ALL",52.91,"2013-12-13"
"35272","ALL",53.19,"2013-12-16"
"35273","ALL",52.7,"2013-12-17"
"35274","ALL",52.5,"2013-12-18"
"35275","ALL",52.45,"2013-12-19"
"35276","ALL",53.08,"2013-12-20"
"35277","ALL",54,"2013-12-23"
"35278","ALL",53.69,"2013-12-24"
"35279","ALL",54.03,"2013-12-26"
"35280","ALL",53.79,"2013-12-27"
"35281","ALL",53.68,"2013-12-30"
"35282","ALL",54.32,"2013-12-31"
"35283","ALL",54.09,"2014-01-02"
"35284","ALL",53.65,"2014-01-03"
"35285","ALL",53.54,"2014-01-06"
"35286","ALL",53.35,"2014-01-07"
"35287","ALL",53.24,"2014-01-08"
"35288","ALL",53.62,"2014-01-09"
"35289","ALL",53.75,"2014-01-10"
"35290","ALL",53.94,"2014-01-13"
"35291","ALL",53.59,"2014-01-14"
"35292","ALL",54.01,"2014-01-15"
"35293","ALL",53.82,"2014-01-16"
"35294","ALL",53.24,"2014-01-17"
"35295","ALL",53.28,"2014-01-21"
"35296","ALL",52.75,"2014-01-22"
"35297","ALL",52.01,"2014-01-23"
"35298","ALL",51.22,"2014-01-24"
"35299","ALL",50.615,"2014-01-27"
"35300","ALL",50.86,"2014-01-28"
"35301","ALL",51.27,"2014-01-29"
"35302","ALL",52.05,"2014-01-30"
"35303","ALL",51.56,"2014-01-31"
"35304","ALL",51.2,"2014-02-03"
"35305","ALL",50.19,"2014-02-04"
"35306","ALL",49.78,"2014-02-05"
"35307","ALL",50.87,"2014-02-06"
"35308","ALL",52.63,"2014-02-07"
"35309","ALL",52.62,"2014-02-10"
"35310","ALL",51.77,"2014-02-11"
"35311","ALL",52.61,"2014-02-12"
"35312","ALL",52.25,"2014-02-13"
"35313","ALL",52.66,"2014-02-14"
"35314","ALL",53.09,"2014-02-18"
"35315","ALL",52,"2014-02-19"
"35316","ALL",53.22,"2014-02-20"
"35317","ALL",53.4,"2014-02-21"
"35318","ALL",53.59,"2014-02-24"
"35319","ALL",53.77,"2014-02-25"
"35320","ALL",53.78,"2014-02-26"
"35321","ALL",53.57,"2014-02-27"
"35322","ALL",54.27,"2014-02-28"
"35323","ALL",53.71,"2014-03-03"
"35324","ALL",54.68,"2014-03-04"
"35325","ALL",54.8,"2014-03-05"
"35326","ALL",55.2,"2014-03-06"
"35327","ALL",55.42,"2014-03-07"
"35328","ALL",55.68,"2014-03-10"
"35329","ALL",55.9,"2014-03-11"
"35330","ALL",55.38,"2014-03-12"
"35331","ALL",55.63,"2014-03-13"
"35332","ALL",55.06,"2014-03-14"
"35333","ALL",55.52,"2014-03-17"
"35334","ALL",55.65,"2014-03-18"
"35335","ALL",55.54,"2014-03-19"
"35336","ALL",55.07,"2014-03-20"
"35337","ALL",55.86,"2014-03-21"
"35338","ALL",56.33,"2014-03-24"
"35339","ALL",56.42,"2014-03-25"
"35340","ALL",56.33,"2014-03-26"
"35341","ALL",55.6,"2014-03-27"
"35342","ALL",55.87,"2014-03-28"
"35343","ALL",56.2,"2014-03-31"
"35344","ALL",56.83,"2014-04-01"
"35345","ALL",55.73,"2014-04-02"
"35346","ALL",56.48,"2014-04-03"
"35347","ALL",56.89,"2014-04-04"
"35348","ALL",56.35,"2014-04-07"
"35349","ALL",55.68,"2014-04-08"
"35350","ALL",56.12,"2014-04-09"
"35351","ALL",56.11,"2014-04-10"
"35352","ALL",55.25,"2014-04-11"
"35353","ALL",55.76,"2014-04-14"
"35354","ALL",55.37,"2014-04-15"
"35355","ALL",56.06,"2014-04-16"
"35356","ALL",55.79,"2014-04-17"
"35357","ALL",54.93,"2014-04-21"
"35358","ALL",55.75,"2014-04-22"
"35359","ALL",56.13,"2014-04-23"
"35360","ALL",56.37,"2014-04-24"
"35361","ALL",56.63,"2014-04-25"
"35362","ALL",56.37,"2014-04-28"
"35363","ALL",57.02,"2014-04-29"
"35364","ALL",56.85,"2014-04-30"
"35365","ALL",56.93,"2014-05-01"
"35366","ALL",57.3,"2014-05-02"
"35367","ALL",56.96,"2014-05-05"
"35368","ALL",56.91,"2014-05-06"
"35369","ALL",57.03,"2014-05-07"
"35370","ALL",57.69,"2014-05-08"
"35371","ALL",58.06,"2014-05-09"
"35372","ALL",58.3,"2014-05-12"
"35373","ALL",58.39,"2014-05-13"
"35374","ALL",58.38,"2014-05-14"
"35375","ALL",57.87,"2014-05-15"
"35376","ALL",57.53,"2014-05-16"
"35377","ALL",57.68,"2014-05-19"
"35378","ALL",57.98,"2014-05-20"
"35379","ALL",58.33,"2014-05-21"
"35380","ALL",58.4,"2014-05-22"
"35381","ALL",58.33,"2014-05-23"
"35382","ALL",58.44,"2014-05-27"
"35383","ALL",58.22,"2014-05-28"
"35384","ALL",58.26,"2014-05-29"
"35385","ALL",58.26,"2014-05-30"
"35386","ALL",58.47,"2014-06-02"
"35387","ALL",58.43,"2014-06-03"
"35388","ALL",58.34,"2014-06-04"
"35389","ALL",58.6,"2014-06-05"
"35390","ALL",59.21,"2014-06-06"
"35391","ALL",59.19,"2014-06-09"
"35392","ALL",59.07,"2014-06-10"
"35393","ALL",59.23,"2014-06-11"
"35394","ALL",59.14,"2014-06-12"
"35395","ALL",58.87,"2014-06-13"
"35396","ALL",58.93,"2014-06-16"
"35397","ALL",58.75,"2014-06-17"
"35398","ALL",59.1,"2014-06-18"
"35399","ALL",59.03,"2014-06-19"
"35400","ALL",58.9,"2014-06-20"
"35401","ALL",58.89,"2014-06-23"
"35402","ALL",58.82,"2014-06-24"
"35403","ALL",58.84,"2014-06-25"
"35404","ALL",58.73,"2014-06-26"
"35405","ALL",58.59,"2014-06-27"
"35406","ALL",58.59,"2014-06-30"
"35407","ALL",58.93,"2014-07-01"
"35408","ALL",59.08,"2014-07-02"
"35409","ALL",59.22,"2014-07-03"
"35410","ALL",58.72,"2014-07-07"
"35411","ALL",58.48,"2014-07-08"
"35412","ALL",58.38,"2014-07-09"
"35413","ALL",58.07,"2014-07-10"
"35414","ALL",57.94,"2014-07-11"
"35415","ALL",58.5,"2014-07-14"
"35416","ALL",58.46,"2014-07-15"
"35417","ALL",58.56,"2014-07-16"
"35418","ALL",58.03,"2014-07-17"
"35419","ALL",57.86,"2014-07-18"
"35420","ALL",57.83,"2014-07-21"
"35421","ALL",57.8,"2014-07-22"
"35422","ALL",58.13,"2014-07-23"
"35423","ALL",58.25,"2014-07-24"
"35424","ALL",58.25,"2014-07-25"
"35425","ALL",57.92,"2014-07-28"
"35426","ALL",57.23,"2014-07-29"
"35427","ALL",57.1,"2014-07-30"
"35428","ALL",58.19,"2014-07-31"
"35429","ALL",58.5,"2014-08-01"
"35430","ALL",58.35,"2014-08-04"
"35431","ALL",58.92,"2014-08-05"
"35432","ALL",58.72,"2014-08-06"
"35433","ALL",59.71,"2014-08-07"
"35434","ALL",59.55,"2014-08-08"
"35435","ALL",59.81,"2014-08-11"
"35436","ALL",59.6,"2014-08-12"
"35437","ALL",60.25,"2014-08-13"
"35438","ALL",60.19,"2014-08-14"
"35439","ALL",60.95,"2014-08-15"
"35440","ALL",60.97,"2014-08-18"
"35441","ALL",61.22,"2014-08-19"
"35442","ALL",61.12,"2014-08-20"
"35443","ALL",61.4,"2014-08-21"
"35444","ALL",61.27,"2014-08-22"
"35445","ALL",61.52,"2014-08-25"
"35446","ALL",61.88,"2014-08-26"
"35447","ALL",61.6,"2014-08-27"
"35448","ALL",61.33,"2014-08-28"
"35449","ALL",61.26,"2014-08-29"
"35450","ALL",61.73,"2014-09-02"
"35451","ALL",62.09,"2014-09-03"
"35452","ALL",61.67,"2014-09-04"
"35453","ALL",61.39,"2014-09-05"
"35454","ALL",61.84,"2014-09-08"
"35455","ALL",61.29,"2014-09-09"
"35456","ALL",61.06,"2014-09-10"
"35457","ALL",60.8,"2014-09-11"
"35458","ALL",61.08,"2014-09-12"
"35459","ALL",61.15,"2014-09-15"
"35460","ALL",61.35,"2014-09-16"
"35461","ALL",61.73,"2014-09-17"
"35462","ALL",61.9,"2014-09-18"
"35463","ALL",62.55,"2014-09-19"
"35464","ALL",61.94,"2014-09-22"
"35465","ALL",61.68,"2014-09-23"
"35466","ALL",61.28,"2014-09-24"
"35467","ALL",61.47,"2014-09-25"
"35468","ALL",61.1,"2014-09-26"
"35469","ALL",61.03,"2014-09-29"
"35470","ALL",61.12,"2014-09-30"
"35471","ALL",61.33,"2014-10-01"
"35472","ALL",60.92,"2014-10-02"
"35473","ALL",61.69,"2014-10-03"
"35474","ALL",62.05,"2014-10-06"
"35475","ALL",61.39,"2014-10-07"
"35476","ALL",60.92,"2014-10-08"
"35477","ALL",61.55,"2014-10-09"
"35478","ALL",60.95,"2014-10-10"
"35479","ALL",61.3,"2014-10-13"
"35480","ALL",61.46,"2014-10-14"
"35481","ALL",61.3,"2014-10-15"
"35482","ALL",59.76,"2014-10-16"
"35483","ALL",60.27,"2014-10-17"
"35484","ALL",60.46,"2014-10-20"
"35485","ALL",61.1,"2014-10-21"
"35486","ALL",62,"2014-10-22"
"35487","ALL",62.4,"2014-10-23"
"35488","ALL",61.72,"2014-10-24"
"35489","ALL",62.71,"2014-10-27"
"35490","ALL",63.4,"2014-10-28"
"35491","ALL",63.28,"2014-10-29"
"35492","ALL",66.44,"2014-10-30"
"35493","ALL",64.15,"2014-10-31"
"35494","ALL",64.5,"2014-11-03"
"35495","ALL",64.9,"2014-11-04"
"35496","ALL",65.48,"2014-11-05"
"35497","ALL",65.69,"2014-11-06"
"35498","ALL",66.11,"2014-11-07"
"35499","ALL",66.75,"2014-11-10"
"35500","ALL",66.71,"2014-11-11"
"35501","ALL",66.44,"2014-11-12"
"35502","ALL",67.17,"2014-11-13"
"35503","ALL",67.01,"2014-11-14"
"35504","ALL",66.11,"2014-11-17"
"35505","ALL",66.88,"2014-11-18"
"35506","ALL",66.99,"2014-11-19"
"35507","ALL",66.94,"2014-11-20"
"35508","ALL",67.89,"2014-11-21"
"35509","ALL",67.65,"2014-11-24"
"35510","ALL",67.61,"2014-11-25"
"35511","ALL",67.66,"2014-11-26"
"35512","ALL",67.7,"2014-11-28"
"35513","ALL",68.07,"2014-12-01"
"35514","ALL",67.51,"2014-12-02"
"35515","ALL",68.19,"2014-12-03"
"35516","ALL",68.12,"2014-12-04"
"35517","ALL",68.46,"2014-12-05"
"35518","ALL",68.77,"2014-12-08"
"35519","ALL",68.66,"2014-12-09"
"35520","ALL",68.79,"2014-12-10"
"35521","ALL",68.59,"2014-12-11"
"35522","ALL",68.27,"2014-12-12"
"35523","ALL",67.71,"2014-12-15"
"35524","ALL",67.25,"2014-12-16"
"35525","ALL",67.3,"2014-12-17"
"35526","ALL",69.17,"2014-12-18"
"35527","ALL",69.9,"2014-12-19"
"35528","ALL",70.05,"2014-12-22"
"35529","ALL",70.49,"2014-12-23"
"35530","ALL",70.93,"2014-12-24"
"35531","ALL",70.81,"2014-12-26"
"35532","ALL",70.93,"2014-12-29"
"35533","ALL",70.97,"2014-12-30"
"35534","ALL",71.16,"2014-12-31"
"35535","ALL",70.59,"2015-01-02"
"35536","ALL",69.68,"2015-01-05"
"35537","ALL",69.03,"2015-01-06"
"35538","ALL",69.4,"2015-01-07"
"35539","ALL",70.25,"2015-01-08"
"35540","ALL",71.08,"2015-01-09"
"35541","ALL",70.36,"2015-01-12"
"35542","ALL",70.3,"2015-01-13"
"35543","ALL",68.96,"2015-01-14"
"35544","ALL",69.44,"2015-01-15"
"35545","ALL",69.82,"2015-01-16"
"35546","ALL",71.16,"2015-01-20"
"35547","ALL",70.09,"2015-01-21"
"35548","ALL",70.67,"2015-01-22"
"35549","ALL",72.08,"2015-01-23"
"35550","ALL",71.27,"2015-01-26"
"35551","ALL",71.04,"2015-01-27"
"35552","ALL",71.65,"2015-01-28"
"35553","ALL",70.52,"2015-01-29"
"35554","ALL",70.49,"2015-01-30"
"35555","ALL",69.74,"2015-02-02"
"35556","ALL",71.16,"2015-02-03"
"35557","ALL",71.8,"2015-02-04"
"35558","ALL",69.68,"2015-02-05"
"35559","ALL",72,"2015-02-06"
"35560","ALL",70.32,"2015-02-09"
"35561","ALL",70.55,"2015-02-10"
"35562","ALL",70.14,"2015-02-11"
"35563","ALL",71.24,"2015-02-12"
"35564","ALL",71.37,"2015-02-13"
"35565","ALL",71.48,"2015-02-17"
"35566","ALL",71.07,"2015-02-18"
"35567","ALL",70.65,"2015-02-19"
"35568","ALL",71.09,"2015-02-20"
"35569","ALL",71.37,"2015-02-23"
"35570","ALL",71.07,"2015-02-24"
"35571","ALL",71.54,"2015-02-25"
"35572","ALL",70.87,"2015-02-26"
"35573","ALL",71.07,"2015-02-27"
"35574","ALL",70.67,"2015-03-02"
"35575","ALL",70.65,"2015-03-03"
"35576","ALL",70.13,"2015-03-04"
"35577","ALL",69.79,"2015-03-05"
"35578","ALL",69.36,"2015-03-06"
"35579","ALL",68.88,"2015-03-09"
"35580","ALL",68.93,"2015-03-10"
"35581","ALL",68.73,"2015-03-11"
"35582","ALL",69.4,"2015-03-12"
"35583","ALL",70.02,"2015-03-13"
"35584","ALL",70.02,"2015-03-16"
"35585","ALL",70.1,"2015-03-17"
"35586","ALL",70.18,"2015-03-18"
"35587","ALL",70.7,"2015-03-19"
"35588","ALL",70.81,"2015-03-20"
"35589","ALL",71.84,"2015-03-23"
"35590","ALL",71.73,"2015-03-24"
"35591","ALL",71.55,"2015-03-25"
"35592","ALL",70.3,"2015-03-26"
"35593","ALL",70.18,"2015-03-27"
"35594","ALL",70.36,"2015-03-30"
"35595","ALL",70.48,"2015-03-31"
"35596","ALL",71.18,"2015-04-01"
"35597","ALL",71.29,"2015-04-02"
"35598","ALL",71.07,"2015-04-06"
"35599","ALL",72.15,"2015-04-07"
"35600","ALL",71.6,"2015-04-08"
"35601","ALL",71.61,"2015-04-09"
"35602","ALL",72,"2015-04-10"
"35603","ALL",71.67,"2015-04-13"
"35604","ALL",71.91,"2015-04-14"
"35605","ALL",71.61,"2015-04-15"
"35606","ALL",71.86,"2015-04-16"
"35607","ALL",71.48,"2015-04-17"
"35608","ALL",71.32,"2015-04-20"
"35609","ALL",71.33,"2015-04-21"
"35610","ALL",70.77,"2015-04-22"
"35611","ALL",70.68,"2015-04-23"
"35612","ALL",70.63,"2015-04-24"
"35613","ALL",71.28,"2015-04-27"
"35614","ALL",70.24,"2015-04-28"
"35615","ALL",70.25,"2015-04-29"
"35616","ALL",70.14,"2015-04-30"
"35617","ALL",70.13,"2015-05-01"
"35618","ALL",70,"2015-05-04"
"35619","ALL",69.62,"2015-05-05"
"35620","ALL",68.88,"2015-05-06"
"35621","ALL",67.23,"2015-05-07"
"35622","ALL",68.4,"2015-05-08"
"35623","ALL",67.27,"2015-05-11"
"35624","ALL",66.73,"2015-05-12"
"35625","ALL",66.69,"2015-05-13"
"35626","ALL",67.21,"2015-05-14"
"35627","ALL",67.63,"2015-05-15"
"35628","ALL",67.65,"2015-05-18"
"35629","ALL",68.28,"2015-05-19"
"35630","ALL",68.65,"2015-05-20"
"35631","ALL",68.42,"2015-05-21"
"35632","ALL",68.03,"2015-05-22"
"35633","ALL",67.41,"2015-05-26"
"35634","ALL",67.43,"2015-05-27"
"35635","ALL",67.4,"2015-05-28"
"35636","ALL",67.69,"2015-05-29"
"35637","ALL",67.65,"2015-06-01"
"35638","ALL",66.92,"2015-06-02"
"35639","ALL",67.34,"2015-06-03"
"35640","ALL",67.38,"2015-06-04"
"35641","ALL",67.41,"2015-06-05"
"35642","ALL",66.55,"2015-06-08"
"35643","ALL",65.82,"2015-06-09"
"35644","ALL",65.92,"2015-06-10"
"35645","ALL",67.05,"2015-06-11"
"35646","ALL",67.18,"2015-06-12"
"35647","ALL",66.86,"2015-06-15"
"35648","ALL",66.57,"2015-06-16"
"35649","ALL",67.46,"2015-06-17"
"35650","ALL",67.38,"2015-06-18"
"35651","ALL",68.15,"2015-06-19"
"35652","ALL",66.01,"2015-06-22"
"35653","ALL",66.41,"2015-06-23"
"35654","ALL",66.36,"2015-06-24"
"35655","ALL",66.19,"2015-06-25"
"35656","ALL",65.42,"2015-06-26"
"35657","ALL",65.25,"2015-06-29"
"35658","ALL",65.35,"2015-06-30"
"35659","ALL",65.8,"2015-07-01"
"35660","ALL",65.48,"2015-07-02"
"35661","ALL",64.3,"2015-07-06"
"35662","ALL",64.79,"2015-07-07"
"35663","ALL",65.25,"2015-07-08"
"35664","ALL",65.76,"2015-07-09"
"35665","ALL",66.05,"2015-07-10"
"35666","ALL",67.18,"2015-07-13"
"35667","ALL",66.95,"2015-07-14"
"35668","ALL",67.6,"2015-07-15"
"35669","ALL",68.34,"2015-07-16"
"35670","ALL",67.84,"2015-07-17"
"35671","ALL",67.47,"2015-07-20"
"35672","ALL",67.76,"2015-07-21"
"35673","ALL",67.7,"2015-07-22"
"35674","ALL",68.4,"2015-07-23"
"35675","ALL",68.25,"2015-07-24"
"35676","ALL",67.96,"2015-07-27"
"35677","ALL",68.79,"2015-07-28"
"35678","ALL",68.5,"2015-07-29"
"35679","ALL",68.85,"2015-07-30"
"35680","ALL",69.31,"2015-07-31"
"35681","ALL",69.12,"2015-08-03"
"35682","ALL",64.06,"2015-08-04"
"35683","ALL",62.9,"2015-08-05"
"35684","ALL",62.86,"2015-08-06"
"35685","ALL",61.8,"2015-08-07"
"35686","ALL",63.13,"2015-08-10"
"35687","ALL",62.76,"2015-08-11"
"35688","ALL",62.93,"2015-08-12"
"35689","ALL",63.62,"2015-08-13"
"35690","ALL",63.32,"2015-08-14"
"35691","ALL",63.75,"2015-08-17"
"35692","ALL",63.74,"2015-08-18"
"35693","ALL",63.41,"2015-08-19"
"35694","ALL",63.14,"2015-08-20"
"35695","ALL",62.31,"2015-08-21"
"35696","ALL",60.11,"2015-08-24"
"35697","ALL",59.92,"2015-08-25"
"35698","ALL",58.16,"2015-08-26"
"35699","ALL",57.64,"2015-08-27"
"35700","ALL",58.55,"2015-08-28"
"35701","ALL",58.33,"2015-08-31"
"35702","ALL",57.01,"2015-09-01"
"35703","ALL",57.75,"2015-09-02"
"35704","ALL",58.01,"2015-09-03"
"35705","ALL",57.45,"2015-09-04"
"35706","ALL",57.84,"2015-09-08"
"35707","ALL",58.66,"2015-09-09"
"35708","ALL",57.24,"2015-09-10"
"35709","ALL",57.41,"2015-09-11"
"35710","ALL",58.29,"2015-09-14"
"35711","ALL",58.39,"2015-09-15"
"35712","ALL",59.04,"2015-09-16"
"35713","ALL",59.25,"2015-09-17"
"35714","ALL",58.04,"2015-09-18"
"35715","ALL",58.15,"2015-09-21"
"35716","ALL",58.16,"2015-09-22"
"35717","ALL",58.04,"2015-09-23"
"35718","ALL",58.12,"2015-09-24"
"35719","ALL",59.12,"2015-09-25"
"35720","ALL",58.53,"2015-09-28"
"35721","ALL",57.73,"2015-09-29"
"35722","ALL",58.87,"2015-09-30"
"35723","ALL",58.25,"2015-10-01"
"35724","ALL",57.14,"2015-10-02"
"35725","ALL",59.46,"2015-10-05"
"35726","ALL",59.74,"2015-10-06"
"35727","ALL",60.2,"2015-10-07"
"35728","ALL",59.88,"2015-10-08"
"35729","ALL",61.17,"2015-10-09"
"35730","ALL",60.54,"2015-10-12"
"35731","ALL",60.73,"2015-10-13"
"35732","ALL",60.5,"2015-10-14"
"35733","ALL",60.43,"2015-10-15"
"35734","ALL",61.44,"2015-10-16"
"35735","ALL",61.03,"2015-10-19"
"35736","ALL",61.64,"2015-10-20"
"35737","ALL",61.64,"2015-10-21"
"35738","ALL",61,"2015-10-22"
"35739","ALL",61.92,"2015-10-23"
"35740","ALL",61.83,"2015-10-26"
"35741","ALL",61.39,"2015-10-27"
"35742","ALL",60.61,"2015-10-28"
"35743","ALL",62.16,"2015-10-29"
"35744","ALL",62.84,"2015-10-30"
"35745","ALL",62.1,"2015-11-02"
"35746","ALL",62.92,"2015-11-03"
"35747","ALL",63.1,"2015-11-04"
"35748","ALL",62.96,"2015-11-05"
"35749","ALL",63.99,"2015-11-06"
"35750","ALL",64.03,"2015-11-09"
"35751","ALL",63.49,"2015-11-10"
"35752","ALL",63.52,"2015-11-11"
"35753","ALL",62.43,"2015-11-12"
"35754","ALL",62.54,"2015-11-13"
"35755","ALL",62.23,"2015-11-16"
"35756","ALL",63.13,"2015-11-17"
"35757","ALL",62.75,"2015-11-18"
"35758","ALL",63.49,"2015-11-19"
"35759","ALL",63.3,"2015-11-20"
"35760","ALL",63.35,"2015-11-23"
"35761","ALL",62.79,"2015-11-24"
"35762","ALL",62.82,"2015-11-25"
"35763","ALL",62.54,"2015-11-27"
"35764","ALL",62.97,"2015-11-30"
"35765","ALL",63.34,"2015-12-01"
"35766","ALL",63.55,"2015-12-02"
"35767","ALL",62.95,"2015-12-03"
"35768","ALL",62.97,"2015-12-04"
"35769","ALL",64.35,"2015-12-07"
"35770","ALL",64.37,"2015-12-08"
"35771","ALL",63.5,"2015-12-09"
"35772","ALL",62.91,"2015-12-10"
"35773","ALL",61.69,"2015-12-11"
"35774","ALL",61.58,"2015-12-14"
"35775","ALL",61.79,"2015-12-15"
"35776","ALL",63.28,"2015-12-16"
"35777","ALL",63.41,"2015-12-17"
"35778","ALL",62.11,"2015-12-18"
"35779","ALL",61.56,"2015-12-21"
"35780","ALL",61.71,"2015-12-22"
"35781","ALL",62.68,"2015-12-23"
"35782","ALL",62.83,"2015-12-24"
"35783","ALL",63.01,"2015-12-28"
"35784","ALL",63.09,"2015-12-29"
"35785","ALL",63.15,"2015-12-30"
"35786","ALL",62.62,"2015-12-31"
"35787","ALL",60.88,"2016-01-04"
"35788","ALL",60.71,"2016-01-05"
"35789","ALL",59.79,"2016-01-06"
"35790","ALL",58.79,"2016-01-07"
"35791","ALL",58.8,"2016-01-08"
"35792","ALL",58.39,"2016-01-11"
"35793","ALL",58.43,"2016-01-12"
"35794","ALL",58.82,"2016-01-13"
"35795","ALL",57.97,"2016-01-14"
"35796","ALL",56.91,"2016-01-15"
"35797","ALL",59.02,"2016-01-19"
